종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트,,
217270,넵튠,105802,소프트웨어 개발 및 공급업,21423895,10711947500,500,원(KRW),031-698-3498,"경기도 성남시 분당구 성남대로331번길 8 13층(정자동, 킨스타워)",1331,,
225570,넷게임즈,105802,소프트웨어 개발 및 공급업,24003428,12001714000,500,원(KRW),02-750-5644,"서울특별시 강남구 남부순환로 2621 5층~7층(도곡동, 서브원강남빌딩) ",1331,,
104620,노랑풍선,147502,여행사 및 기타 여행보조 서비스업,4765650,2382825000,500,원(KRW),02-1544-2288,"서울특별시 중구 수표로 31 (저동2가, 노랑풍선빌딩)",1331,,
194700,노바렉스,31007,기타 식품 제조업,9003740,4501870000,500,원(KRW),02-587-0019,충청북도 청주시 청원구 오창읍 각리1길 94 &nbsp,1331,,
285490,노바텍,33309,그외 기타 제품 제조업,4626800,2313400000,500,원(KRW),031-627-5290,"경기도 용인시 기흥구 흥덕중앙로 120, 511호, 1101호,1111호,1112호,1113호(영덕동, 유타워) ",1331,,
144510,녹십자랩셀,137309,"그외 기타 전문, 과학 및 기술 서비스업",10554054,5277027000,500,원(KRW),031-260-9300,경기도 용인시 기흥구 이현로30번길 107 &nbsp,1331,,
31390,녹십자셀,32101,기초 의약물질 및 생물학적 제제 제조업,11957796,5978898000,500,원(KRW),02-2101-0635,경기도 용인시 기흥구 이현로30번길 107 GC녹십자셀센터,1331,,
142280,녹십자엠에스,32103,의료용품 및 기타 의약 관련제품 제조업,9617283,4808641500,500,원(KRW),031-260-9300,경기도 용인시 기흥구 이현로30번길 107 &nbsp,1331,,
65560,녹원씨엔아이,74607,기타 전문 도매업,14943816,7471908000,500,원(KRW),02-2025-6500,경기도 파주시 신촌2로 7-12 -,1331,,
54050,농우바이오,10101,작물 재배업,16030561,8015280500,500,원(KRW),031-213-4321,경기도 수원시 영통구 센트럴타운로 114-8(이의동)농우바이오 ,1331,,
40160,누리텔레콤,105802,소프트웨어 개발 및 공급업,12055535,6027767500,500,원(KRW),02-781-0700,서울특별시 서초구 사평대로 16(방배동 750-14번지) ,1331,,
69140,누리플랜,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",5390134,2695067000,500,원(KRW),031-997-9097,경기도 김포시  대곶면 대곶로202번길 191 ,1331,,
126870,뉴로스,32901,일반 목적용 기계 제조업,21872567,10936283500,500,원(KRW),042-865-7300,대전광역시 유성구 테크노2로 274 (탑립동),1331,,
60260,뉴보텍,32202,플라스틱제품 제조업,26863919,13431959500,500,원(KRW),033-734-6001,강원도 원주시  태장공단길 42-6 뉴보텍(주) ,1331,,
12340,뉴인텍,32602,전자부품 제조업,54133507,27066753500,500,원(KRW),041 -541 -8100,충청남도 아산시 음봉면 음봉면로 243 ,1331,,
214870,뉴지랩,32604,통신 및 방송 장비 제조업,15839103,7919551500,500,원(KRW),032-683-7903,경기도 부천시 오정구 신흥로362번길 23 (내동) ,1331,,
270870,뉴트리,31007,기타 식품 제조업,9032224,4516112000,500,원(KRW),031-776-3494,"경기도 성남시 중원구 사기막골로 124 테크동 1109호 (상대원동, SKn테크노파크) ",1331,,
144960,뉴파워프라즈마,32902,특수 목적용 기계 제조업,8250337,4125168500,500,원(KRW),031-612-7600,경기도 수원시 영통구 신원로 176 (신동),1331,,
900100,뉴프라이드,74502,자동차 부품 및 내장품 판매업,89139377,267418,0.003,미국달러(USD),1-310-631-7000,"1511 E. Orangethorpe Avenue, Suite D , Fullerton, CA 92831 - ",1331,,
85670,뉴프렉스,32602,전자부품 제조업,21156039,10578019500,500,원(KRW),031-494-9325,경기 안산시 단원구 신길동 1055603-4호 ,1331,,
119860,다나와,105802,소프트웨어 개발 및 공급업,13074822,6537411000,500,원(KRW),1688-2450,서울특별시 양천구  목동동로 233-1 501호,1331,,
64260,다날,105802,소프트웨어 개발 및 공급업,59597240,29798620000,500,원(KRW),031-697-1004,"경기도 성남시 분당구 분당로 55, 9층(서현동, 분당퍼스트타워) ",1331,,
93640,다믈멀티미디어,32601,반도체 제조업,7945470,3972735000,500,원(KRW),031-380-6950,경기도 안양시 동안구  시민대로 161 안양무역센터 ,1331,,
39560,다산네트웍스,32604,통신 및 방송 장비 제조업,29955178,16206051500,500,원(KRW),070-7010-1000,경기도 성남시 분당구 대왕판교로644번길 49 다산타워 ,1331,,
32190,다우데이타,74605,기계장비 및 관련 물품 도매업,38300000,19150000000,500,원(KRW),02-3410-5100,"서울특별시 마포구 독막로 311 염리동, 재화스퀘어 5층, 11층 ",1331,,
68240,다원시스,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",26157724,13078862000,500,원(KRW),031-8085-3010,경기도 안산시 단원구 시화호수로 485(성곡동) (주) 다원시스,1331,,
20400,대동금속,32403,금속 주조업,480000,2400000000,5000,원(KRW),053 -610 -5030,대구광역시 달성군  논공읍 논공로 602 ,1331,,
8830,대동기어,32902,특수 목적용 기계 제조업,898752,4493760000,5000,원(KRW),055 -851 -2311,경상남도 사천시  사남면 공단1로 42 (주)대동기어 ,1331,,
48470,대동스틸,32401,1차 철강 제조업,10000000,5000000000,500,원(KRW),(02)780-4448,인천광역시 남동구 앵고개로622번길 29 남동공단 165B-1L 고잔동,1331,,
4780,대륙제관,32509,기타 금속 가공제품 제조업,15903199,7951599500,500,원(KRW),02-6003-0600,서울특별시 강남구 역삼로 221 ,1331,,
17650,대림제지,31709,기타 종이 및 판지 제품 제조업,45000000,4500000000,100,원(KRW),031 -373 -7670,경기 오산시 누읍동 7 ,1331,,
7720,대명코퍼레이션,74608,상품 종합 도매업,100800450,50400225000,500,원(KRW),02-2222-7500,강원도 홍천군 서면 한치골길 262 ,1331,,
290670,대보마그네틱,32809,기타 전기장비 제조업,3232600,1616300000,500,원(KRW),031-354-3960,경기도 화성시 팔탄면 현대기아로 25-13 ,1331,,
78140,대봉엘에스,32102,의약품 제조업,11086579,5543289500,500,원(KRW),032-817-8800,인천광역시 남동구  능허대로649번길 123 ,1331,,
36480,대성미생물,32102,의약품 제조업,3800000,1900000000,500,원(KRW),02-553-1104,경기도 의왕시  덕영대로 103 ,1331,,
25440,대성엘텍,32605,영상 및 음향기기 제조업,99661343,49830671500,500,원(KRW),02-867-0061,서울 금천구 가산동 60-19 번지 ,1331,,
27830,대성창투,116402,신탁업 및 집합투자업,40000000,20000000000,500,원(KRW),02-559-2900,서울특별시 강남구 역삼로 165 해성빌딩4층 ,1331,,
104040,대성파인텍,33003,자동차 신품 부품 제조업,31301281,3130128100,100,원(KRW),055-289-4883,경상남도 창원시 성산구  성산패총로24번길 16 (주)대성파인텍 ,1331,,
262830,대신밸런스제4호스팩,116601,금융 지원 서비스업,5010000,501000000,100,원(KRW),02-769-3921,서울특별시 중구 삼일대로 343 ,1331,,
303030,대신밸런스제5호스팩,116601,금융 지원 서비스업,4110000,411000000,100,원(KRW),02-769-3921,서울특별시 중구 삼일대로 343 ,1331,,
307750,대신밸런스제6호스팩,116601,금융 지원 서비스업,5010000,501000000,100,원(KRW),02-769-3921,서울특별시 중구 삼일대로 343 &nbsp,1331,,
20180,대신정보통신,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",38428915,19214457500,500,원(KRW),02  -2107-5009,"광주광역시 서구 상무중앙로 110(치평동, 우체국보험광주회관) ",1331,,
45390,대아티아이,32809,기타 전기장비 제조업,71151522,7115152200,100,원(KRW),032-680-0800,경기도 부천시 오정구 수도로 139 ,1331,,
108380,대양전기공업,33101,선박 및 보트 건조업,9567333,4783666500,500,원(KRW),051-200-5331,부산광역시 사하구 장평로 245 ,1331,,
6580,대양제지,31701,"펄프, 종이 및 판지 제조업",26850000,13425000000,500,원(KRW),031-490-9302,경기도 안산시 단원구  신원로 50 ,1331,,
7680,대원,64101,건물 건설업,11050000,5525000000,500,원(KRW),043-264-1115,충청북도 청주시 흥덕구 직지대로435번길 15(송정동) &nbsp,1331,,
48910,대원미디어,74607,기타 전문 도매업,12578946,6319473000,500,원(KRW),02-6373-3000,"서울특별시 용산구 한강대로23길 55 6층 1-1호(한강로3가,현대아이파크몰 테마파크) ",1331,,
5710,대원산업,33003,자동차 신품 부품 제조업,20037600,10018800000,500,원(KRW),031 -495 -2301,경기도 안산시 단원구 원시로 179 ,1331,,
290380,대유,32003,"비료, 농약 및 살균, 살충제 제조업",9052400,4526200000,500,원(KRW),02-556-6293,"서울특별시 강남구 학동로77길 26 (청담동, 대유빌딩) ",1331,,
290120,대유에이피,33003,자동차 신품 부품 제조업,10884000,5442000000,500,원(KRW),063-210-3900,전라북도 완주군 봉동읍 완주산단8로 66 ,1331,,
71460,대유위니아,32805,가정용 기기 제조업,35967295,31872532500,500,원(KRW),041-530-6114,광주광역시 광산구 하남산단9번로 110 -,1331,,
120240,대정화금,32001,기초 화학물질 제조업,7100391,3550195500,500,원(KRW),031-488-8822,"경기도 시흥시 서해안로 186 대정화금(주) 정돵동, 시화공단 1다 107",1331,,
3310,대주산업,31008,동물용 사료 및 조제식품 제조업,35392350,18696175000,500,원(KRW),02  -2201-8107,서울특별시 광진구 구의강변로 44 (구의동),1331,,
78600,대주전자재료,32602,전자부품 제조업,14551225,7275612500,500,원(KRW),(031)498-2901,경기 시흥시 정왕동 1236-10 ,1331,,
65690,대진디엠피,32201,고무제품 제조업,13963509,6981754500,500,원(KRW),02-3443-5360,충남 천안시 성거읍 천흥리316-4 ,1331,,
96350,대창솔루션,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",108455315,10845531500,100,원(KRW),052-711-7700,부산광역시 강서구 화전산단1로 155 화전동,1331,,
140520,대창스틸,32401,1차 철강 제조업,20000000,10000000000,500,원(KRW),032-816-7700,인천광역시 남동구 아암대로 1213 &nbsp,1331,,
131220,대한과학,74605,기계장비 및 관련 물품 도매업,7454490,3727245000,500,원(KRW),033-737-7500,강원도 원주시  지정면 신평석화로 326 대한과학,1331,,
10170,대한광통신,32803,절연선 및 케이블 제조업,73741625,36870812500,500,원(KRW),031  -494 -1011,경기도 안산시 단원구 장자골로 49 ,1331,,
54670,대한뉴팜,32102,의약품 제조업,14354920,7177460000,500,원(KRW),02-3415-7804,경기도 화성시 향남읍 상신리 904-3 ,1331,,
23910,대한약품,32102,의약품 제조업,6000000,3000000000,500,원(KRW),02-2678-8443,서울특별시 영등포구 선유로45길 3 ,1331,,
21040,대호피앤씨,32401,1차 철강 제조업,73112826,38677646000,500,원(KRW),055 -388 -4001,경상남도 양산시  산막공단북4길 13 (주)대호피앤씨 ,1331,,
67080,대화제약,32102,의약품 제조업,18224974,9112487000,500,원(KRW),02-586-6451,강원도 횡성군  횡성읍 한우로 495 ,1331,,
35290,더블유에프엠,105801,"서적, 잡지 및 기타 인쇄물 출판업",23148994,11574497000,500,원(KRW),02-565-4874,"서울특별시 금천구  가산디지털1로 131 B동 15층(가산동, BYC하이시티)",1331,,
213420,덕산네오룩스,32602,전자부품 제조업,24010012,4802002400,200,원(KRW),041-590-5400,충청남도 천안시 서북구 입장면 쑥골길 21-32 ,1331,,
77360,덕산하이메탈,32601,반도체 제조업,22718501,4543700200,200,원(KRW),052-289-0443,울산광역시 북구  무룡1로 66 ,1331,,
90410,덕신하우징,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",40060000,4006000000,100,원(KRW),02-2600-2600,충청남도 천안시 동남구 수신면 수신로 485-34 ,1331,,
263600,덕우전자,32602,전자부품 제조업,8110066,4055033000,500,원(KRW),054-474-9661,경상북도 구미시 산동면 첨단기업7로 98-23 &nbsp,1331,,
194480,데브시스터즈,105802,소프트웨어 개발 및 공급업,11204370,5602185000,500,원(KRW),02-2148-0652,서울특별시 강남구 도산대로 327 데브시스터즈(주) ,1331,,
263800,데이타솔루션,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",15718580,7859290000,500,원(KRW),02-3467-7200,"서울특별시 강남구 언주로 620, 10층 ",1331,,
139050,데일리블록체인,106201,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",41195352,20597676000,500,원(KRW),031-470-4803,경기도 안양시 만안구 예술공원로 153-323층(석수동 825-1 3층) ,1331,,
17680,데코앤이,31401,봉제의복 제조업,116684922,58342461000,500,원(KRW),02-2145-1300,서울특별시 송파구 위례성대로22길 27 -,1331,,
206560,덱스터,105901,"영화, 비디오물, 방송프로그램 제작 및 배급업",24642529,12321264500,500,원(KRW),02-6391-7000,"서울특별시 마포구 매봉산로 75 1801호, 1901호(상암동,디디엠씨) ",1331,,
67990,도이치모터스,74501,자동차 판매업,26263308,13131654000,500,원(KRW),02-2235-7301,서울특별시 성동구 동일로 111 (성수동 2가) ,1331,,
6620,동구바이오제약,32102,의약품 제조업,9604000,4802000000,500,원(KRW),02-2684-5421,"서울특별시 송파구 법원로 114, B동 14층 ",1331,,
100130,동국S&C,32501,"구조용 금속제품, 탱크 및 증기발생기 제조업",57143000,28571500000,500,원(KRW),054-271-0542,경상북도 포항시 남구 대송로 62(장흥동) ,1331,,
5160,동국산업,32401,1차 철강 제조업,54244482,54244482000,1000,원(KRW),02-316-7500,서울특별시 중구  다동길 46 ,1331,,
75970,동국알앤에스,32309,기타 비금속 광물제품 제조업,18400000,18400000000,1000,원(KRW),(055)323-6589,경상남도 김해시  상동면 상동로375번길 26-29 동국내화(주) ,1331,,
86450,동국제약,32102,의약품 제조업,8892000,22230000000,2500,원(KRW),02-2191-9800,서울특별시 강남구  테헤란로108길 7 동국제약 ,1331,,
99410,동방선기,33101,선박 및 보트 건조업,13541002,6770501000,500,원(KRW),055-545-0882,경상남도 창원시 진해구 명제로 73 ,1331,,
281740,동부스팩5호,116601,금융 지원 서비스업,4840000,484000000,100,원(KRW),02-369-3062,서울특별시 영등포구 국제금융로8길 32 ,1331,,
33500,동성화인텍,32001,기초 화학물질 제조업,26983609,13821804500,500,원(KRW),02-6190-8500,부산광역시 사하구 신산로 99 - ,1331,,
25950,동신건설,64102,토목 건설업,8400000,4200000000,500,원(KRW),053 -756 -7701,경상북도 안동시  서동문로 217 ,1331,,
88130,동아엘텍,32902,특수 목적용 기계 제조업,10913432,5575148000,500,원(KRW),031-345-1500,경기도 안양시 동안구 시민대로327번길 12-24 (주)동아엘텍 빌딩 ,1331,,
41930,동아화성,32201,고무제품 제조업,15800000,8000000000,500,원(KRW),055)313 - 1800,경상남도 김해시  유하로 154-9 ,1331,,
60380,동양에스텍,32401,1차 철강 제조업,10000000,5000000000,500,원(KRW),042-221-6900,대전광역시 중구 중앙로 164번길 20(은행동) 동양빌딩 4층,1331,,
79960,동양이엔피,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",7860000,3930000000,500,원(KRW),(031)236-1511,경기도 평택시 진위면 진위산단로 76 ,1331,,
228340,동양파일,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",20000000,10000000000,500,원(KRW),02-3770-3157,충청남도 아산시 염치읍 아산온천로 16-127 ,1331,,
104460,동양피엔에프,32901,일반 목적용 기계 제조업,10713625,5356812500,500,원(KRW),02-2106-8000,"서울특별시 금천구  가산디지털1로 88 IT프리미어타워 17층, 18층",1331,,
88910,동우팜투테이블,31001,"도축, 육류 가공 및 저장 처리업",25831764,12915882000,500,원(KRW),063-450-2000,전라북도 군산시  서수면 동군산로 1095 주식회사 동우 ,1331,,
94170,동운아나텍,32601,반도체 제조업,13618450,7005408000,500,원(KRW),02-3465-8765,"서울특별시 서초구 남부순환로 2351, 아리랑타워 9층",1331,,
13120,동원개발,64101,건물 건설업,90808100,45404050000,500,원(KRW),051 -645 -3113,"부산광역시 수영구 수영로 754 동원빌딩 (민락동,센텀비스타동원)",1331,,
109860,동일금속,32403,금속 주조업,7000000,3500000000,500,원(KRW),054-333-5501,경북 영천시 금호읍 덕성리 327,1331,,
