종목코드,기업명,업종코드,업종,상장주식수(주),자본금(원),액면가(원),통화구분,대표전화,주소,총카운트,
4150,한솔홀딩스,116409,기타 금융업,46359871,231799355000,5000,원(KRW),02-3287-6875,서울특별시 중구 을지로 100 파인애비뉴 B동 24층 ,791,
25750,한솔홈데코,31601,제재 및 목재 가공업,80565149,83765149000,1000,원(KRW),02-3284-3881,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩 ,791,
4960,한신공영,64101,건물 건설업,11570702,57853510000,5000,원(KRW),02-3393-3114,경기도 용인시 처인구  백암면 덕평로 82 ,791,
11700,한신기계공업,32901,일반 목적용 기계 제조업,32446151,16223075500,500,원(KRW),031-491-3911,경기도 안산시 단원구  해봉로330번길 23 신길동,791,
1750,한양증권,116601,금융 지원 서비스업,12728534,66267670000,5000,원(KRW),02-3770-5000,서울 영등포구 여의도동 34-11,791,
18880,한온시스템,32901,일반 목적용 기계 제조업,533800000,53380000000,100,원(KRW),042-930-6114,대전광역시 대덕구  신일서로 95 ,791,
9420,한올바이오파마,32102,의약품 제조업,52240638,26120319000,500,원(KRW),042-932-5997,대전광역시 대덕구  상서당1길 43  ,791,
14130,한익스프레스,84903,도로 화물 운송업,12000000,6000000000,500,원(KRW),02-3400-5474,경기도 화성시 양감면 초록로 103 (주)한익스프레스,791,
300720,한일시멘트,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",4144970,20724850000,5000,원(KRW),02-531-7000,서울특별시 강남구 강남대로 330 우덕빌딩 ,791,
2220,한일철강,32401,1차 철강 제조업,2232233,11161165000,5000,원(KRW),02-2267-6161,서울특별시 중구  퇴계로27길 28 (한영빌딩 9층),791,
6390,한일현대시멘트,32303,"시멘트, 석회, 플라스터 및 그 제품 제조업",16821290,84106450000,5000,원(KRW),02-520-2114,서울특별시 강남구 강남대로 330 역삼동 우덕빌딩 ,791,
3300,한일홀딩스,137105,회사 본부 및 경영 컨설팅 서비스업,5995844,31349890000,5000,원(KRW),02-550-7901,서울특별시 강남구  강남대로 330 우덕빌딩 ,791,
51600,한전KPS,64203,전기 및 통신 공사업,45000000,9000000000,200,원(KRW),061-345-2000,전라남도 나주시 문화로 211 -,791,
52690,한전기술,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",38220000,7644000000,200,원(KRW),031-289-3114,경상북도 김천시 혁신로 269 (율곡동),791,
130660,한전산업,137201,"건축기술, 엔지니어링 및 관련 기술 서비스업",32600000,16300000000,500,원(KRW),02-2250-2700,서울특별시 중구  서소문로 115 한산빌딩 ,791,
2320,한진,84903,도로 화물 운송업,11974656,59873280000,5000,원(KRW),02-728-5114,서울특별시 중구 남대문로 63 한진빌딩 ,791,
97230,한진중공업,64102,토목 건설업,106052508,530262540000,5000,원(KRW),051-410-3114,부산광역시 영도구  태종로 233 한진중공업,791,
3480,한진중공업홀딩스,116409,기타 금융업,29529812,155149060000,5000,원(KRW),051-410-3114,경기도 남양주시 별내3로 391 관리동 1층,791,
180640,한진칼,116409,기타 금융업,59170458,149268060000,2500,원(KRW),02-726-6166,서울특별시 중구 소공로 88 (소공동),791,
5110,한창,74605,기계장비 및 관련 물품 도매업,34790269,17395134500,500,원(KRW),02-850-6545,부산광역시 연제구 중앙대로 1052 501호(연산동),791,
9460,한창제지,31701,"펄프, 종이 및 판지 제조업",59667486,29833743000,500,원(KRW),055-370-2000,경상남도 양산시  웅상대로 1564 (주)한창제지,791,
880,한화,32004,기타 화학제품 제조업,74958735,489550145000,5000,원(KRW),02-729-1114,서울특별시 중구  청계천로 86 24층,791,
27390,한화갤러리아타임월드,74701,종합 소매업,6000131,30000655000,5000,원(KRW),042-480-5000,대전광역시 서구  대덕대로 211 갤러리아타임월드백화점 (주)한화타임월드,791,
88350,한화생명,116501,보험업,868530000,4342650000000,5000,원(KRW),02-789-5114,서울특별시 영등포구 63로 50 ,791,
370,한화손해보험,116501,보험업,116738915,583694575000,5000,원(KRW),02-1566-8000,서울특별시 영등포구  여의대로 56 한화손해보험(주),791,
12450,한화에어로스페이스,33103,"항공기,우주선 및 부품 제조업",52040000,265650000000,5000,원(KRW),055-260-2114,경상남도 창원시 성산구  창원대로 1204 ,791,
9830,한화케미칼,32001,기초 화학물질 제조업,163110394,821170655000,5000,원(KRW),02-729-2700,서울특별시 중구 청계천로 86 한화빌딩 ,791,
3530,한화투자증권,116601,금융 지원 서비스업,172442511,886212555000,5000,원(KRW),02-3772-7000,서울특별시 영등포구  여의대로 56 한화증권빌딩 한화투자증권 주식회사,791,
195870,해성디에스,32602,전자부품 제조업,17000000,85000000000,5000,원(KRW),7047610000,경상남도 창원시 성산구 웅남로 726 ,791,
101530,해태제과식품,31007,기타 식품 제조업,29116822,14558411000,500,원(KRW),02-709-7766,충청남도 천안시 서북구 성거읍 천흥8길 67-26 ,791,
143210,핸즈코퍼레이션,33003,자동차 신품 부품 제조업,21863268,10931634000,500,원(KRW),032-870-9600,인천광역시 서구 가정로37번길 50 ,791,
720,현대건설,64102,토목 건설업,111355765,557273105000,5000,원(KRW),02-746-1114,서울특별시 종로구  율곡로 75 ,791,
267270,현대건설기계,32901,일반 목적용 기계 제조업,19700793,98503965000,5000,원(KRW),031-8006-6000,서울특별시 종로구 율곡로 75 ,791,
5440,현대그린푸드,74701,종합 소매업,97704482,48852241000,500,원(KRW),031-525-2233,경기도 용인시 수지구 문인로 30 ,791,
86280,현대글로비스,85209,기타 운송관련 서비스업,37500000,18750000000,500,원(KRW),02-6191-9114,서울특별시 강남구 테헤란로 301 -,791,
64350,현대로템,33102,철도장비 제조업,85000000,425000000000,5000,원(KRW),055-273-1341,경상남도 창원시 의창구  창원대로 488 ,791,
79430,현대리바트,33201,가구 제조업,20535282,20535282000,1000,원(KRW),02-3480-8001,경기도 용인시 처인구  남사면 경기동로 316 리바트,791,
12330,현대모비스,33003,자동차 신품 부품 제조업,97343863,490969315000,5000,원(KRW),02-2018-5114,서울 강남구 역삼1동 로담코빌딩 140-2,791,
10620,현대미포조선,33101,선박 및 보트 건조업,39942149,199710745000,5000,원(KRW),052-250-3114,울산광역시 동구 방어진순환도로 100 (주)현대미포조선,791,
69960,현대백화점,74701,종합 소매업,23402441,117012205000,5000,원(KRW),02-549-2233,서울특별시 강남구 압구정로 201 ,791,
4560,현대비앤지스틸,32401,1차 철강 제조업,15078811,75943315000,5000,원(KRW),055-268-4114,경상남도 창원시 성산구  적현로 124 ,791,
11200,현대상선,85001,해상 운송업,313805827,1569029135000,5000,원(KRW),02-3706-5114,서울특별시 종로구  율곡로 194 ,791,
4310,현대약품,32102,의약품 제조업,32000000,16000000000,500,원(KRW),041-570-5114,충청남도 천안시 동남구  풍세면 잔다리길 55 ,791,
126560,현대에이치씨엔,106002,텔레비전 방송업,112876596,56438298000,500,원(KRW),02-1877-8000,서울특별시 서초구  반포대로 19 에이치씨엔빌딩,791,
17800,현대엘리베이터,32901,일반 목적용 기계 제조업,27158266,135791330000,5000,원(KRW),031-644-5114,경기도 이천시  부발읍 경충대로 2091 현대엘리베이터(주),791,
307950,현대오토에버,105802,소프트웨어 개발 및 공급업,21000000,10500000000,500,원(KRW),02-6296-6000,서울특별시 강남구 영동대로 417 오토웨이타워 ,791,
11210,현대위아,33003,자동차 신품 부품 제조업,27195083,135975415000,5000,원(KRW),055-280-9114,경상남도 창원시 성산구  정동로 153 ,791,
267260,현대일렉트릭,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",20357135,101785675000,5000,원(KRW),02-746-7545,서울특별시 종로구 율곡로 75 ,791,
5380,현대자동차,33001,자동차용 엔진 및 자동차 제조업,213668187,1488993125000,5000,원(KRW),02-3464-1114,서울특별시 서초구  헌릉로 12 ,791,
4020,현대제철,32401,1차 철강 제조업,133445785,667228925000,5000,원(KRW),032-760-2114,인천광역시 동구  중봉대로 63 ,791,
11760,현대종합상사,74608,상품 종합 도매업,13228966,66144830000,5000,원(KRW),02-390-1114,서울특별시 종로구 율곡로2길 25 연합미디어센터빌딩 16층,791,
9540,현대중공업,33101,선박 및 보트 건조업,70773116,353865580000,5000,원(KRW),052-202-2114,울산광역시 동구  방어진순환도로 1000 현대중공업 ,791,
267250,현대중공업지주,116409,기타 금융업,16286617,81433085000,5000,원(KRW),053-670-7114,대구광역시 달성군 유가면 테크노순환로3길 50 ,791,
1500,현대차증권,116601,금융 지원 서비스업,29337111,146685555000,5000,원(KRW),02-3787-2114,서울특별시 영등포구  국제금융로2길 32 ,791,
227840,현대코퍼레이션홀딩스,74603,음·식료품 및 담배 도매업,9100836,45504180000,5000,원(KRW),02-390-1568,서울특별시 종로구 율곡로2길 25 ,791,
1450,현대해상,116501,보험업,89400000,44700000000,500,원(KRW),02-1588-5656,서울 종로구 세종로 현대해상화재보험빌딩 ,791,
57050,현대홈쇼핑,74709,무점포 소매업,12000000,60000000000,5000,원(KRW),02-2143-2000,서울특별시 강동구  올림픽로70길 34 ,791,
93240,형지엘리트,31401,봉제의복 제조업,31154798,15577399000,500,원(KRW),02-3279-8015,서울특별시 강남구 테헤란로38길 12 디앤와이빌딩,791,
3010,혜인,74605,기계장비 및 관련 물품 도매업,12712747,6356373500,500,원(KRW),02-3498-4500,서울특별시 서초구  동산로 86 혜인빌딩,791,
111110,호전실업,31401,봉제의복 제조업,8000000,4657880000,500,원(KRW),02-706-6613,"서울특별시 마포구 마포대로 19 신화빌딩, 11층, 12층 ",791,
8770,호텔신라,74708,기타 상품 전문 소매업,39248121,200000000000,5000,원(KRW),02-2233-3131,서울특별시 중구 동호로 249 (주) 호텔신라,791,
2460,화성산업,64101,건물 건설업,12450800,62254000000,5000,원(KRW),053-767-2111,대구광역시 수성구  동대구로 111 ,791,
13520,화승알앤에이,33003,자동차 신품 부품 제조업,64561210,32280605000,500,원(KRW),055-370-3331-4,경상남도 양산시  충렬로 61 ,791,
241590,화승엔터프라이즈,116409,기타 금융업,60536670,30268335000,500,원(KRW),02-588-8042,"부산광역시 연제구 중앙대로 1079 장천빌딩 6층 (연산동, 장천빌딩)",791,
6060,화승인더스트리,32202,플라스틱제품 제조업,55320000,27660000000,500,원(KRW),051-311-0081,부산광역시 연제구 중앙대로 1079 장천빌딩 6층,791,
10690,화신,33003,자동차 신품 부품 제조업,34920410,17460205000,500,원(KRW),054-330-5400,경상북도 영천시  도남공단길 94-2 ,791,
133820,화인베스틸,32401,1차 철강 제조업,29550000,16050000000,500,원(KRW),055-259-2000,경상남도 창녕군 창녕읍 창밀로 259-33 ,791,
10660,화천기계,32902,특수 목적용 기계 제조업,2200000,11000000000,5000,원(KRW),02-523-7766,서울특별시 서초구  방배로 46 ,791,
850,화천기공,32902,특수 목적용 기계 제조업,2200000,11000000000,5000,원(KRW),062-951-5111,광주광역시 광산구 하남산단4번로 123-17 (장덕동) 화천기공(주),791,
16580,환인제약,32102,의약품 제조업,18600070,9700035000,500,원(KRW),02-405-3000,"서울특별시 송파구 법원로6길 11 (문정동, 환인빌딩)",791,
32560,황금에스티,32402,1차 비철금속 제조업,14000000,7000000000,500,원(KRW),031-363-8000,경기도 안산시 단원구 엠티브이1로 25 (주)황금에스티,791,
4800,효성,32005,화학섬유 제조업,21071025,105355125000,5000,원(KRW),02-707-7000,서울특별시 마포구  마포대로 119 (공덕동) ,791,
94280,효성 ITX,147509,기타 사업지원 서비스업,11558200,5779100000,500,원(KRW),02-2102-8400,서울특별시 영등포구  선유동2로 57 이레빌딩 15층,791,
298040,효성중공업,32801,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",9324548,46622740000,5000,원(KRW),02-707-7000,서울특별시 마포구 마포대로 119 효성빌딩 ,791,
298050,효성첨단소재,32005,화학섬유 제조업,4479948,22399740000,5000,원(KRW),02-707-7000,서울특별시 마포구 마포대로 119 효성빌딩 ,791,
298020,효성티앤씨,32005,화학섬유 제조업,4327682,21638410000,5000,원(KRW),02-707-7000,서울특별시 마포구 마포대로 119 ,791,
298000,효성화학,32001,기초 화학물질 제조업,3190126,15950630000,5000,원(KRW),02-2146-5500,서울특별시 서초구 반포대로 235 ,791,
93370,후성,32001,기초 화학물질 제조업,92606819,46303409500,500,원(KRW),031-627-4328,경기도 화성시  팔탄면 현대기아로 72-37 ,791,
81660,휠라코리아,74604,생활용품 도매업,61115070,61674420000,1000,원(KRW),02-523-6100,"서울특별시 서초구  명달로 6 (서초동, 11호) ",791,
5870,휴니드테크놀러지스,32604,통신 및 방송 장비 제조업,14116015,70580075000,5000,원(KRW),032-457-6000,인천광역시 연수구  벤처로 87 ,791,
79980,휴비스,32005,화학섬유 제조업,34500000,172500000000,5000,원(KRW),02-2189-4567,서울특별시 강남구  학동로 343 ,791,
5010,휴스틸,32401,1차 철강 제조업,7621668,38108340000,5000,원(KRW),02-828-9000,"서울특별시 강남구  테헤란로 512 (대치동, 신안빌딩 14층)",791,
